,OffenseTeam,DefenseTeam,ToGo,PlayType,DefensePassRank,DefenseRunRank,Down_1,Down_2,Down_3,Down_4,Formation_NO HUDDLE,Formation_NO HUDDLE SHOTGUN,Formation_SHOTGUN,Formation_UNDER CENTER
27446,LV,NE,7,1,24,17,0,0,1,0,0,0,1,0
27447,LV,NE,8,1,24,17,0,1,0,0,0,0,1,0
27448,LV,NE,4,0,24,17,0,1,0,0,0,0,0,1
27449,LV,NE,10,0,24,17,1,0,0,0,0,0,0,1
27450,LV,NE,10,1,24,17,1,0,0,0,0,0,1,0
27451,LV,NE,3,1,24,17,0,1,0,0,0,1,0,0
27452,LV,NE,10,0,24,17,1,0,0,0,0,0,0,1
27453,NE,LV,11,1,27,23,0,1,0,0,0,0,0,1
27454,NE,LV,10,0,27,23,1,0,0,0,0,0,0,1
27455,NE,LV,5,1,27,23,0,0,1,0,0,0,1,0
27456,NE,LV,8,0,27,23,0,1,0,0,0,0,0,1
27457,NE,LV,10,0,27,23,1,0,0,0,0,0,1,0
27458,LV,NE,9,1,24,17,0,0,1,0,0,0,1,0
27459,LV,NE,15,0,24,17,0,1,0,0,0,0,0,1
27460,LV,NE,10,1,24,17,1,0,0,0,0,0,1,0
27461,BUF,LA,1,1,1,3,0,0,0,1,0,0,0,1
27462,BUF,LA,1,1,1,3,0,1,0,0,0,0,0,1
27463,BUF,LA,1,0,1,3,1,0,0,0,1,0,0,0
27464,BUF,LA,5,0,1,3,0,1,0,0,0,0,0,1
27465,BUF,LA,10,1,1,3,1,0,0,0,0,0,1,0
27466,BUF,LA,2,0,1,3,0,0,1,0,0,0,0,1
27467,BUF,LA,6,0,1,3,0,1,0,0,0,0,1,0
27468,BUF,LA,10,1,1,3,1,0,0,0,0,0,1,0
27469,CHI,ATL,6,1,29,15,0,1,0,0,0,1,0,0
27470,CHI,ATL,10,1,29,15,1,0,0,0,0,0,1,0
27471,CHI,ATL,5,0,29,15,1,0,0,0,0,0,1,0
27472,ATL,CHI,9,1,17,8,0,1,0,0,0,0,0,1
27473,ATL,CHI,10,0,17,8,1,0,0,0,0,0,1,0
27474,CHI,ATL,10,1,29,15,1,0,0,0,0,0,1,0
27475,CHI,ATL,6,1,29,15,0,0,0,1,0,0,1,0
27476,CHI,ATL,6,1,29,15,0,0,1,0,0,0,1,0
27477,CHI,ATL,10,1,29,15,0,1,0,0,0,0,1,0
27478,CHI,ATL,10,1,29,15,1,0,0,0,0,0,1,0
27479,ATL,CHI,5,1,17,8,0,0,1,0,0,0,1,0
27480,ATL,CHI,6,0,17,8,0,1,0,0,0,0,0,1
27481,CHI,ATL,8,1,29,15,0,0,1,0,0,0,1,0
27482,CHI,ATL,3,1,29,15,0,1,0,0,0,0,1,0
27483,CHI,ATL,10,1,29,15,1,0,0,0,0,0,1,0
27484,CHI,ATL,8,1,29,15,0,0,1,0,0,0,1,0
27485,CHI,ATL,11,1,29,15,0,1,0,0,0,0,0,1
27486,CHI,ATL,10,0,29,15,1,0,0,0,0,0,0,1
27487,ATL,CHI,5,1,17,8,0,0,1,0,0,0,1,0
27488,ATL,CHI,7,0,17,8,0,1,0,0,0,0,1,0
27489,ATL,CHI,10,1,17,8,1,0,0,0,0,0,0,1
27490,ATL,CHI,10,1,17,8,1,0,0,0,0,0,1,0
27491,CHI,ATL,10,0,29,15,1,0,0,0,0,0,0,1
27492,CHI,ATL,10,1,29,15,0,1,0,0,0,0,1,0
27493,CHI,ATL,10,1,29,15,1,0,0,0,0,0,0,1
27494,CHI,ATL,6,1,29,15,0,1,0,0,0,0,1,0
27495,CHI,ATL,10,0,29,15,1,0,0,0,0,0,0,1
27496,ATL,CHI,9,1,17,8,0,0,1,0,0,0,1,0
27497,ATL,CHI,9,1,17,8,0,1,0,0,0,0,0,1
27498,ATL,CHI,10,0,17,8,1,0,0,0,0,0,0,1
27499,CHI,ATL,8,1,29,15,0,0,1,0,0,0,1,0
27500,CHI,ATL,5,0,29,15,0,1,0,0,0,0,0,1
27501,CHI,ATL,10,1,29,15,1,0,0,0,0,0,1,0
27502,ATL,CHI,10,0,17,8,1,0,0,0,0,0,1,0
27503,CHI,ATL,2,1,29,15,0,0,1,0,0,0,1,0
27504,CHI,ATL,10,1,29,15,0,1,0,0,0,0,1,0
27505,CHI,ATL,10,1,29,15,1,0,0,0,0,0,1,0
27506,CHI,ATL,2,1,29,15,0,1,0,0,0,0,1,0
27507,CHI,ATL,5,0,29,15,1,0,0,0,0,0,0,1
27508,CHI,ATL,15,1,29,15,0,1,0,0,0,0,0,1
27509,CHI,ATL,10,1,29,15,1,0,0,0,0,0,1,0
27510,CHI,ATL,13,1,29,15,0,1,0,0,0,0,1,0
27511,ATL,CHI,5,0,17,8,0,0,1,0,0,0,1,0
27512,ATL,CHI,10,1,17,8,0,1,0,0,0,0,1,0
27513,ATL,CHI,10,1,17,8,1,0,0,0,0,0,1,0
27514,ATL,CHI,10,0,17,8,0,1,0,0,0,0,1,0
27515,ATL,CHI,10,1,17,8,1,0,0,0,0,0,0,1
27516,CHI,ATL,17,1,29,15,0,1,0,0,0,0,0,1
27517,CHI,ATL,10,0,29,15,1,0,0,0,0,0,0,1
27518,ATL,CHI,4,1,17,8,0,1,0,0,0,0,0,1
27519,ATL,CHI,8,0,17,8,1,0,0,0,0,0,1,0
27520,ATL,CHI,3,1,17,8,0,0,1,0,0,0,1,0
27521,ATL,CHI,4,0,17,8,0,1,0,0,0,0,0,1
27522,ATL,CHI,10,1,17,8,1,0,0,0,0,0,0,1
27523,ATL,CHI,5,0,17,8,0,1,0,0,0,0,0,1
27524,ATL,CHI,10,0,17,8,1,0,0,0,0,0,0,1
27525,ATL,CHI,10,0,17,8,1,0,0,0,0,0,0,1
27526,CHI,ATL,7,1,29,15,0,0,1,0,0,0,1,0
27527,CHI,ATL,10,0,29,15,0,1,0,0,0,0,0,1
27528,CHI,ATL,10,1,29,15,1,0,0,0,0,0,1,0
27529,CHI,ATL,1,0,29,15,0,0,1,0,0,1,0,0
27530,CHI,ATL,7,0,29,15,0,1,0,0,0,0,0,1
27531,CHI,ATL,20,1,29,15,1,0,0,0,0,0,1,0
27532,CHI,ATL,10,1,29,15,1,0,0,0,0,0,1,0
27533,CHI,ATL,5,0,29,15,0,1,0,0,0,0,0,1
27534,CHI,ATL,10,1,29,15,1,0,0,0,0,0,1,0
27535,CHI,ATL,5,1,29,15,0,1,0,0,0,0,1,0
27536,CHI,ATL,10,0,29,15,1,0,0,0,0,0,0,1
27537,ATL,CHI,1,1,17,8,0,1,0,0,0,0,0,1
27538,ATL,CHI,1,0,17,8,1,0,0,0,0,0,0,1
27539,ATL,CHI,10,1,17,8,1,0,0,0,0,0,0,1
27540,CHI,ATL,10,0,29,15,1,0,0,0,0,0,0,1
27541,MIA,JAX,10,0,31,27,1,0,0,0,0,0,0,1
27542,JAX,MIA,10,1,25,16,1,0,0,0,0,1,0,0
27543,JAX,MIA,1,1,25,16,0,1,0,0,0,0,1,0
27544,JAX,MIA,10,1,25,16,1,0,0,0,0,1,0,0
27545,JAX,MIA,4,1,25,16,0,1,0,0,0,1,0,0
27546,JAX,MIA,10,1,25,16,1,0,0,0,0,0,1,0
27547,CLE,WAS,3,1,2,11,0,1,0,0,0,0,1,0
27548,CLE,WAS,5,0,2,11,1,0,0,0,0,0,0,1
27549,CLE,WAS,1,0,2,11,0,0,1,0,0,0,0,1
27550,CLE,WAS,10,0,2,11,0,1,0,0,0,0,0,1
27551,CLE,WAS,10,0,2,11,1,0,0,0,0,0,0,1
27552,CLE,WAS,4,0,2,11,0,1,0,0,0,0,0,1
27553,CLE,WAS,12,1,2,11,0,0,1,0,0,0,1,0
27554,CLE,WAS,5,0,2,11,0,1,0,0,0,0,0,1
27555,CLE,WAS,10,0,2,11,1,0,0,0,0,0,0,1
27556,WAS,CLE,11,1,18,12,0,0,1,0,0,0,1,0
27557,WAS,CLE,10,0,18,12,1,0,0,0,0,0,0,1
27558,CLE,WAS,18,1,2,11,0,0,1,0,0,0,1,0
27559,CLE,WAS,19,0,2,11,0,1,0,0,0,0,0,1
27560,WAS,CLE,2,0,18,12,1,0,0,0,0,0,0,1
27561,WAS,CLE,6,1,18,12,0,0,1,0,0,0,1,0
27562,WAS,CLE,10,1,18,12,0,1,0,0,0,0,1,0
27563,WAS,CLE,10,1,18,12,1,0,0,0,0,0,0,1
27564,CLE,WAS,19,0,2,11,0,0,1,0,0,0,1,0
27565,CLE,WAS,10,0,2,11,1,0,0,0,0,0,0,1
27566,WAS,CLE,1,1,18,12,0,1,0,0,0,0,1,0
27567,WAS,CLE,10,0,18,12,1,0,0,0,0,0,1,0
27568,CLE,WAS,6,1,2,11,0,1,0,0,0,0,1,0
27569,CLE,WAS,10,0,2,11,1,0,0,0,0,0,0,1
27570,CLE,WAS,10,0,2,11,1,0,0,0,0,0,0,1
27571,WAS,CLE,10,1,18,12,1,0,0,0,0,0,1,0
27572,CLE,WAS,1,0,2,11,0,0,1,0,0,0,0,1
27573,CLE,WAS,9,1,2,11,0,1,0,0,0,0,1,0
27574,CLE,WAS,10,0,2,11,1,0,0,0,0,0,0,1
27575,CLE,WAS,10,0,2,11,1,0,0,0,0,0,0,1
27576,CLE,WAS,9,1,2,11,0,1,0,0,0,0,1,0
27577,CLE,WAS,10,0,2,11,1,0,0,0,0,0,0,1
27578,WAS,CLE,25,1,18,12,0,1,0,0,0,0,1,0
27579,WAS,CLE,20,1,18,12,1,0,0,0,0,0,1,0
27580,WAS,CLE,10,1,18,12,0,0,1,0,0,0,1,0
27581,WAS,CLE,10,1,18,12,0,1,0,0,0,0,1,0
27582,MIA,JAX,10,0,31,27,1,0,0,0,0,0,0,1
27583,JAX,MIA,11,1,25,16,0,0,1,0,0,1,0,0
27584,JAX,MIA,10,1,25,16,1,0,0,0,0,0,1,0
27585,MIA,JAX,3,1,31,27,0,0,1,0,0,0,1,0
27586,MIA,JAX,6,0,31,27,0,1,0,0,0,0,1,0
27587,JAX,MIA,1,0,25,16,1,0,0,0,0,0,0,1
27588,JAX,MIA,6,1,25,16,0,1,0,0,0,0,1,0
27589,JAX,MIA,6,1,25,16,1,0,0,0,0,1,0,0
27590,JAX,MIA,1,1,25,16,0,1,0,0,0,0,1,0
27591,JAX,MIA,10,1,25,16,1,0,0,0,0,1,0,0
27592,JAX,MIA,4,1,25,16,0,1,0,0,0,1,0,0
27593,LV,NO,10,0,5,5,1,0,0,0,0,0,0,1
27594,LV,NO,8,0,5,5,0,1,0,0,0,0,0,1
27595,LV,NO,10,0,5,5,1,0,0,0,0,0,0,1
27596,LV,NO,10,0,5,5,1,0,0,0,0,0,0,1
27597,NO,LV,3,0,27,23,1,0,0,0,1,0,0,0
27598,NO,LV,10,1,27,23,1,0,0,0,0,0,1,0
27599,NO,LV,10,1,27,23,1,0,0,0,0,0,1,0
27600,LV,NO,10,1,5,5,0,1,0,0,0,0,0,1
27601,LV,NO,10,0,5,5,1,0,0,0,0,0,0,1
27602,LV,NO,10,0,5,5,1,0,0,0,0,0,1,0
27603,LV,NO,10,0,5,5,0,1,0,0,0,0,0,1
27604,LV,NO,10,1,5,5,1,0,0,0,0,0,0,1
27605,LV,NO,10,1,5,5,1,0,0,0,0,0,0,1
27606,LV,NO,10,1,5,5,1,0,0,0,0,0,1,0
27607,NO,LV,10,0,27,23,0,1,0,0,0,0,0,1
27608,NO,LV,10,1,27,23,1,0,0,0,0,0,0,1
27609,NO,LV,5,1,27,23,0,1,0,0,0,0,1,0
27610,NO,LV,10,0,27,23,1,0,0,0,0,0,0,1
27611,LV,NO,2,1,5,5,0,1,0,0,0,0,0,1
27612,LV,NO,10,1,5,5,1,0,0,0,0,0,1,0
27613,LV,NO,1,0,5,5,0,0,0,1,0,0,0,1
27614,LV,NO,1,0,5,5,0,0,1,0,0,0,0,1
27615,LV,NO,15,0,5,5,0,1,0,0,0,0,1,0
27616,LV,NO,10,0,5,5,1,0,0,0,0,0,0,1
27617,LV,NO,10,0,5,5,1,0,0,0,0,0,0,1
27618,LV,NO,3,1,5,5,0,0,1,0,0,0,1,0
27619,LV,NO,9,1,5,5,0,1,0,0,0,0,1,0
27620,LV,NO,15,0,5,5,1,0,0,0,0,0,0,1
27621,NO,LV,22,1,27,23,0,0,1,0,0,0,1,0
27622,NO,LV,31,1,27,23,0,1,0,0,0,0,1,0
27623,NO,LV,20,1,27,23,1,0,0,0,0,0,1,0
27624,NO,LV,10,1,27,23,1,0,0,0,0,0,0,1
27625,LV,NO,10,1,5,5,1,0,0,0,0,0,0,1
27626,LV,NO,7,1,5,5,0,1,0,0,0,0,1,0
27627,LV,NO,10,0,5,5,1,0,0,0,0,0,0,1
27628,LV,NO,10,1,5,5,0,1,0,0,0,0,1,0
27629,LV,NO,10,1,5,5,1,0,0,0,0,0,0,1
27630,LV,NO,10,1,5,5,1,0,0,0,0,0,1,0
27631,LV,NO,1,1,5,5,0,0,1,0,0,0,0,1
27632,LV,NO,5,1,5,5,0,1,0,0,0,0,1,0
27633,LV,NO,10,1,5,5,1,0,0,0,0,0,1,0
27634,NO,LV,10,1,27,23,1,0,0,0,0,1,0,0
27635,LV,NO,5,0,5,5,1,0,0,0,0,0,1,0
27636,LV,NO,10,1,5,5,0,0,1,0,0,0,1,0
27637,LV,NO,10,1,5,5,0,1,0,0,0,0,1,0
27638,LV,NO,10,1,5,5,1,0,0,0,0,0,1,0
27639,LV,NO,10,1,5,5,1,0,0,0,0,0,1,0
27640,LV,NO,5,1,5,5,0,0,1,0,0,0,1,0
27641,LV,NO,3,0,5,5,0,1,0,0,0,0,0,1
27642,NO,LV,8,0,27,23,0,1,0,0,0,0,1,0
27643,NO,LV,8,1,27,23,1,0,0,0,0,0,1,0
27644,NO,LV,10,1,27,23,1,0,0,0,0,0,1,0
27645,NO,LV,10,1,27,23,1,0,0,0,0,0,0,1
27646,NO,LV,10,1,27,23,1,0,0,0,0,0,0,1
27647,LV,NO,10,1,5,5,1,0,0,0,0,0,1,0
27648,LV,NO,1,1,5,5,0,0,1,0,0,0,0,1
27649,LV,NO,1,0,5,5,0,1,0,0,0,0,0,1
27650,LV,NO,10,1,5,5,1,0,0,0,0,0,1,0
27651,NO,LV,1,0,27,23,0,0,1,0,0,0,0,1
27652,LV,NO,10,1,5,5,1,0,0,0,0,0,1,0
27653,LV,NO,3,0,5,5,0,0,1,0,0,1,0,0
27654,LV,NO,9,0,5,5,0,1,0,0,1,0,0,0
27655,LV,NO,10,0,5,5,1,0,0,0,0,0,1,0
27656,NO,LV,3,1,27,23,0,0,1,0,0,1,0,0
27657,NO,LV,10,1,27,23,0,1,0,0,0,0,1,0
27658,NO,LV,2,0,27,23,0,0,1,0,0,0,1,0
27659,NO,LV,10,1,27,23,1,0,0,0,0,0,0,1
27660,NO,LV,10,0,27,23,1,0,0,0,0,0,0,1
27661,NE,SEA,1,0,13,4,1,0,0,0,0,0,1,0
27662,NE,SEA,10,1,13,4,1,0,0,0,0,1,0,0
27663,NE,SEA,7,1,13,4,0,1,0,0,0,0,1,0
27664,NE,SEA,10,1,13,4,1,0,0,0,0,1,0,0
27665,NE,SEA,10,1,13,4,1,0,0,0,0,0,1,0
27666,SEA,NE,1,1,24,17,0,0,1,0,0,0,1,0
27667,CHI,ATL,10,1,29,15,0,1,0,0,0,0,1,0
27668,CHI,ATL,10,1,29,15,1,0,0,0,0,0,1,0
27669,CHI,ATL,4,0,29,15,0,1,0,0,0,0,0,1
27670,CHI,ATL,10,1,29,15,1,0,0,0,0,0,1,0
27671,ATL,CHI,15,1,17,8,0,0,1,0,0,0,1,0
27672,SEA,NE,4,0,24,17,0,1,0,0,0,0,1,0
27673,SEA,NE,10,0,24,17,1,0,0,0,0,0,1,0
27674,NE,SEA,1,0,13,4,1,0,0,0,0,0,1,0
27675,NE,SEA,10,1,13,4,0,1,0,0,0,0,1,0
27676,SEA,NE,10,1,24,17,0,1,0,0,0,0,1,0
27677,SEA,NE,10,1,24,17,1,0,0,0,0,0,1,0
27678,SEA,NE,1,0,24,17,0,1,0,0,0,0,1,0
27679,SEA,NE,10,1,24,17,1,0,0,0,0,0,1,0
27680,NE,SEA,4,0,13,4,0,0,1,0,0,0,1,0
27681,SEA,NE,4,0,24,17,0,1,0,0,0,0,1,0
27682,SEA,NE,10,1,24,17,1,0,0,0,0,0,1,0
27683,SEA,NE,25,1,24,17,1,0,0,0,0,0,1,0
27684,SEA,NE,8,1,24,17,0,1,0,0,0,0,1,0
27685,SEA,NE,10,0,24,17,1,0,0,0,0,0,1,0
27686,SEA,NE,10,1,24,17,1,0,0,0,0,0,1,0
27687,SEA,NE,3,0,24,17,0,1,0,0,0,0,0,1
27688,SEA,NE,10,0,24,17,1,0,0,0,0,0,0,1
27689,SEA,NE,1,0,24,17,0,1,0,0,0,0,1,0
27690,SEA,NE,10,1,24,17,1,0,0,0,0,0,0,1
27691,KC,LAC,8,1,14,20,0,1,0,0,0,0,1,0
27692,KC,LAC,10,0,14,20,1,0,0,0,0,0,0,1
27693,KC,LAC,10,1,14,20,1,0,0,0,0,0,1,0
27694,KC,LAC,20,1,14,20,0,1,0,0,0,0,1,0
27695,KC,LAC,20,1,14,20,1,0,0,0,0,0,1,0
27696,KC,LAC,7,1,14,20,0,0,1,0,0,0,1,0
27697,LAC,KC,3,0,19,19,0,1,0,0,0,0,1,0
27698,LAC,KC,4,0,19,19,1,0,0,0,0,0,1,0
27699,LAC,KC,9,0,19,19,0,1,0,0,0,0,1,0
27700,LAC,KC,10,0,19,19,1,0,0,0,0,0,0,1
27701,LAC,KC,7,0,19,19,0,1,0,0,0,0,1,0
27702,LAC,KC,10,0,19,19,1,0,0,0,0,0,0,1
27703,LAC,KC,3,0,19,19,0,1,0,0,1,0,0,0
27704,LAC,KC,10,0,19,19,1,0,0,0,0,0,0,1
27705,LAC,KC,10,1,19,19,0,1,0,0,0,0,1,0
27706,LAC,KC,10,0,19,19,1,0,0,0,0,0,0,1
27707,LAC,KC,6,1,19,19,0,1,0,0,0,0,1,0
27708,LAC,KC,10,0,19,19,1,0,0,0,0,0,0,1
27709,KC,LAC,10,0,14,20,1,0,0,0,0,0,1,0
27710,LAC,KC,2,1,19,19,0,1,0,0,1,0,0,0
27711,LAC,KC,10,0,19,19,1,0,0,0,0,0,0,1
27712,LAC,KC,9,1,19,19,0,1,0,0,0,0,1,0
27713,LAC,KC,10,0,19,19,1,0,0,0,0,0,1,0
27714,LAC,KC,5,0,19,19,0,1,0,0,0,0,1,0
27715,LAC,KC,10,0,19,19,1,0,0,0,0,0,0,1
27716,KC,LAC,25,1,14,20,0,0,1,0,0,0,1,0
27717,KC,LAC,10,0,14,20,1,0,0,0,0,0,0,1
27718,KC,LAC,10,1,14,20,0,1,0,0,0,0,1,0
27719,KC,LAC,10,1,14,20,1,0,0,0,0,0,1,0
27720,KC,LAC,10,1,14,20,1,0,0,0,0,0,1,0
27721,LAC,KC,24,1,19,19,0,1,0,0,0,0,1,0
27722,LAC,KC,1,0,19,19,0,0,1,0,1,0,0,0
27723,LAC,KC,3,0,19,19,0,1,0,0,0,0,0,1
27724,LAC,KC,10,1,19,19,1,0,0,0,0,0,1,0
27725,LAC,KC,10,1,19,19,1,0,0,0,0,0,1,0
27726,LAC,KC,10,1,19,19,1,0,0,0,0,1,0,0
27727,LAC,KC,5,0,19,19,0,1,0,0,0,0,1,0
27728,KC,LAC,10,1,14,20,0,1,0,0,0,0,1,0
27729,KC,LAC,10,1,14,20,1,0,0,0,0,1,0,0
27730,KC,LAC,4,1,14,20,0,0,1,0,0,0,1,0
27731,KC,LAC,10,1,14,20,0,1,0,0,0,0,1,0
27732,KC,LAC,10,1,14,20,1,0,0,0,0,0,1,0
27733,LAC,KC,14,1,19,19,0,0,1,0,0,0,1,0
27734,LAC,KC,20,1,19,19,0,1,0,0,0,0,1,0
27735,LAC,KC,10,0,19,19,1,0,0,0,0,0,1,0
27736,LAC,KC,3,0,19,19,0,1,0,0,0,0,0,1
27737,LAC,KC,10,0,19,19,1,0,0,0,0,0,1,0
27738,LAC,KC,10,1,19,19,1,0,0,0,0,0,0,1
27739,LAC,KC,1,0,19,19,0,0,0,1,0,0,0,1
27740,KC,LAC,6,1,14,20,0,1,0,0,0,0,1,0
27741,KC,LAC,10,0,14,20,1,0,0,0,0,0,1,0
27742,KC,LAC,5,1,14,20,0,1,0,0,0,0,1,0
27743,KC,LAC,10,1,14,20,1,0,0,0,0,0,1,0
27744,KC,LAC,7,1,14,20,0,1,0,0,0,0,0,1
27745,KC,LAC,10,0,14,20,1,0,0,0,0,0,0,1
27746,KC,LAC,10,1,14,20,0,0,1,0,0,0,1,0
27747,KC,LAC,10,1,14,20,0,1,0,0,0,0,1,0
27748,KC,LAC,11,1,14,20,1,0,0,0,0,0,1,0
27749,LAC,KC,5,1,19,19,0,0,0,1,0,0,1,0
27750,MIA,JAX,14,1,31,27,0,0,1,0,0,0,1,0
27751,MIA,JAX,14,0,31,27,0,1,0,0,0,0,0,1
27752,MIA,JAX,5,0,31,27,1,0,0,0,0,0,1,0
27753,JAX,MIA,10,1,25,16,0,1,0,0,0,0,1,0
27754,JAX,MIA,10,1,25,16,1,0,0,0,0,0,1,0
27755,JAX,MIA,8,1,25,16,0,1,0,0,0,0,0,1
27756,JAX,MIA,10,0,25,16,1,0,0,0,0,0,0,1
27757,MIA,JAX,15,1,31,27,0,1,0,0,0,0,1,0
27758,MIA,JAX,10,0,31,27,1,0,0,0,0,0,1,0
27759,MIA,JAX,10,1,31,27,1,0,0,0,0,0,1,0
27760,MIA,JAX,2,1,31,27,0,0,1,0,0,0,1,0
27761,MIA,JAX,5,1,31,27,0,1,0,0,0,0,1,0
27762,MIA,JAX,10,0,31,27,1,0,0,0,0,0,0,1
27763,JAX,MIA,4,1,25,16,0,0,1,0,0,0,1,0
27764,JAX,MIA,4,1,25,16,0,1,0,0,0,0,1,0
27765,JAX,MIA,10,1,25,16,1,0,0,0,0,0,1,0
27766,JAX,MIA,10,1,25,16,0,1,0,0,0,0,1,0
27767,JAX,MIA,10,0,25,16,1,0,0,0,0,0,0,1
27768,JAX,MIA,6,1,25,16,0,1,0,0,0,1,0,0
27769,JAX,MIA,10,0,25,16,1,0,0,0,0,0,0,1
27770,MIA,JAX,10,0,31,27,1,0,0,0,0,0,1,0
27771,MIA,JAX,1,0,31,27,0,0,0,1,0,0,0,1
27772,MIA,JAX,9,0,31,27,0,1,0,0,0,0,1,0
27773,MIA,JAX,20,1,31,27,1,0,0,0,0,0,1,0
27774,MIA,JAX,10,1,31,27,1,0,0,0,0,0,0,1
27775,JAX,MIA,10,0,25,16,1,0,0,0,0,0,1,0
27776,JAX,MIA,7,0,25,16,0,1,0,0,0,0,0,1
27777,JAX,MIA,10,1,25,16,1,0,0,0,0,0,1,0
27778,JAX,MIA,4,1,25,16,0,0,1,0,0,0,1,0
27779,JAX,MIA,7,0,25,16,0,1,0,0,0,0,0,1
27780,JAX,MIA,10,0,25,16,1,0,0,0,0,0,0,1
27781,MIA,JAX,1,0,31,27,1,0,0,0,0,0,0,1
27782,MIA,JAX,10,0,31,27,1,0,0,0,0,0,0,1
27783,MIA,JAX,12,1,31,27,0,1,0,0,0,0,1,0
27784,MIA,JAX,10,0,31,27,1,0,0,0,0,0,1,0
27785,JAX,MIA,6,1,25,16,0,0,1,0,0,0,1,0
27786,JAX,MIA,6,1,25,16,0,1,0,0,0,0,0,1
27787,MIA,JAX,3,1,31,27,0,0,1,0,0,0,1,0
27788,MIA,JAX,3,0,31,27,0,1,0,0,0,0,0,1
27789,MIA,JAX,5,0,31,27,1,0,0,0,0,0,0,1
27790,MIA,JAX,1,0,31,27,0,0,1,0,0,0,1,0
27791,MIA,JAX,3,0,31,27,0,1,0,0,0,0,0,1
27792,MIA,JAX,10,0,31,27,1,0,0,0,0,0,1,0
27793,MIA,JAX,10,1,31,27,1,0,0,0,0,0,0,1
27794,MIA,JAX,5,0,31,27,0,1,0,0,0,0,1,0
27795,LAC,KC,5,1,19,19,0,0,1,0,0,0,1,0
27796,LAC,KC,10,0,19,19,1,0,0,0,0,0,1,0
27797,KC,LAC,10,1,14,20,0,0,1,0,0,0,1,0
27798,KC,LAC,10,1,14,20,0,1,0,0,0,0,1,0
27799,KC,LAC,10,0,14,20,1,0,0,0,0,0,1,0
27800,KC,LAC,10,1,14,20,1,0,0,0,0,0,1,0
27801,LAC,KC,2,0,19,19,0,0,1,0,1,0,0,0
27802,LAC,KC,5,0,19,19,0,1,0,0,0,0,1,0
27803,LAC,KC,10,0,19,19,1,0,0,0,0,0,1,0
27804,LAC,KC,10,1,19,19,1,0,0,0,0,0,1,0
27805,KC,LAC,5,1,14,20,0,0,1,0,0,0,1,0
27806,KC,LAC,5,1,14,20,0,1,0,0,0,0,1,0
27807,KC,LAC,10,0,14,20,1,0,0,0,0,0,1,0
27808,KC,LAC,10,0,14,20,1,0,0,0,0,0,0,1
27809,ARI,WAS,10,1,2,11,0,0,1,0,0,1,0,0
27810,ARI,WAS,8,0,2,11,0,1,0,0,0,1,0,0
27811,ARI,WAS,10,1,2,11,1,0,0,0,0,0,1,0
27812,WAS,ARI,10,1,8,25,0,0,1,0,0,0,1,0
27813,WAS,ARI,19,0,8,25,0,1,0,0,0,0,1,0
27814,ARI,WAS,10,0,2,11,1,0,0,0,1,0,0,0
27815,ARI,WAS,2,0,2,11,0,0,1,0,0,1,0,0
27816,ARI,WAS,6,0,2,11,0,1,0,0,0,1,0,0
27817,ARI,WAS,10,1,2,11,1,0,0,0,0,0,1,0
27818,WAS,ARI,7,1,8,25,0,0,1,0,0,0,1,0
27819,TEN,JAX,10,1,31,27,0,0,1,0,0,0,1,0
27820,TEN,JAX,10,1,31,27,0,1,0,0,0,0,1,0
27821,TEN,JAX,10,0,31,27,1,0,0,0,0,0,1,0
27822,TEN,JAX,10,0,31,27,1,0,0,0,0,0,1,0
27823,JAX,TEN,8,1,22,18,0,0,1,0,0,0,1,0
27824,JAX,TEN,8,1,22,18,0,1,0,0,0,0,1,0
27825,JAX,TEN,10,0,22,18,1,0,0,0,0,0,0,1
27826,JAX,TEN,9,1,22,18,0,1,0,0,0,0,1,0
27827,JAX,TEN,10,0,22,18,1,0,0,0,0,0,0,1
27828,TEN,JAX,10,0,31,27,1,0,0,0,0,0,0,1
27829,JAX,TEN,7,1,22,18,0,0,1,0,0,0,1,0
27830,JAX,TEN,7,1,22,18,0,1,0,0,0,0,1,0
27831,JAX,TEN,10,0,22,18,1,0,0,0,0,0,1,0
27832,JAX,TEN,5,1,22,18,0,1,0,0,0,0,1,0
27833,JAX,TEN,10,0,22,18,1,0,0,0,0,0,0,1
27834,JAX,TEN,5,1,22,18,0,0,1,0,0,0,1,0
27835,TEN,JAX,1,0,31,27,0,0,1,0,0,0,0,1
27836,TEN,JAX,10,0,31,27,1,0,0,0,0,0,0,1
27837,JAX,TEN,2,1,22,18,0,0,1,0,0,0,1,0
27838,JAX,TEN,8,1,22,18,0,1,0,0,0,0,1,0
27839,JAX,TEN,8,1,22,18,1,0,0,0,0,0,0,1
27840,JAX,TEN,10,1,22,18,1,0,0,0,0,0,1,0
27841,TEN,JAX,9,1,31,27,0,0,1,0,0,0,1,0
27842,TEN,JAX,13,1,31,27,0,1,0,0,0,0,1,0
27843,TEN,JAX,10,0,31,27,1,0,0,0,0,0,0,1
27844,TEN,JAX,2,0,31,27,0,1,0,0,1,0,0,0
27845,TEN,JAX,5,0,31,27,1,0,0,0,0,0,0,1
27846,TEN,JAX,6,1,31,27,0,1,0,0,1,0,0,0
27847,TEN,JAX,10,0,31,27,1,0,0,0,0,0,0,1
27848,JAX,TEN,10,0,22,18,1,0,0,0,0,0,0,1
27849,JAX,TEN,1,0,22,18,0,0,1,0,0,0,0,1
